address_id,partition,prospective_cluster_count,delta,control_response_lambda,simulator_count,minimum_simulator_probability,maximum_simulator_probability,mean_simulator_probability,between_simulator_spread
1dbc920edffba9363b404b4e,confirmation,8,0.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,0.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,0.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,0.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,0.75,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,0.75,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,0.75,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,0.75,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,1.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,1.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,1.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,1.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,1.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,1.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,1.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,1.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,2.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,2.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,2.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,2.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,0.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,0.25,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,0.25,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,0.25,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,0.25,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,0.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,0.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,0.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,0.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,0.75,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,0.75,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,0.75,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,0.75,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,1.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,1.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,1.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,1.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,1.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,1.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,1.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,1.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,2.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,2.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,2.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,10,2.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,0.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,0.25,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,0.25,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,0.25,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,0.25,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,0.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,0.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,0.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,0.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,0.75,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,0.75,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,0.75,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,0.75,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,1.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,1.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,1.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,1.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,1.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,1.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,1.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,1.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,2.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,2.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,2.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,12,2.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,0.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,0.25,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,0.25,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,0.25,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,0.25,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,0.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,0.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,0.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,0.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,0.75,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,0.75,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,0.75,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,0.75,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,1.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,1.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,1.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,1.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,1.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,1.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,1.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,1.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,2.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,2.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,2.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,3,2.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,0.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,0.25,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,0.25,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,0.25,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,0.25,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,0.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,0.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,0.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,0.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,0.75,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,0.75,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,0.75,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,0.75,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,1.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,1.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,1.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,1.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,1.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,1.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,1.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,1.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,2.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,2.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,2.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,4,2.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,0.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,0.25,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,0.25,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,0.25,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,0.25,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,0.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,0.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,0.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,0.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,0.75,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,0.75,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,0.75,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,0.75,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,1.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,1.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,1.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,1.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,1.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,1.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,1.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,1.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,2.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,2.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,2.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,5,2.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,0.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,0.25,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,0.25,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,0.25,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,0.25,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,0.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,0.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,0.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,0.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,0.75,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,0.75,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,0.75,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,0.75,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,1.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,1.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,1.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,1.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,1.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,1.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,1.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,1.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,2.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,2.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,2.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,6,2.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,0.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,0.25,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,0.25,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,0.25,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,0.25,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,0.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,0.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,0.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,0.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,0.75,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,0.75,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,0.75,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,0.75,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,1.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,1.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,1.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,1.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,1.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,1.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,1.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,1.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,2.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,2.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,2.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,8,2.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,0.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,0.25,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,0.25,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,0.25,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,0.25,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,0.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,0.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,0.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,0.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,0.75,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,0.75,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,0.75,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,0.75,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,1.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,1.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,1.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,1.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,1.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,1.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,1.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,1.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,2.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,2.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,2.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,10,2.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,0.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,0.25,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,0.25,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,0.25,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,0.25,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,0.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,0.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,0.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,0.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,0.75,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,0.75,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,0.75,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,0.75,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,1.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,1.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,1.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,1.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,1.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,1.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,1.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,1.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,2.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,2.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,2.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,discovery,12,2.0,1.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,0.0,0.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,0.25,0.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,0.25,0.25,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,0.25,0.5,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,0.25,1.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,0.5,0.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,0.5,0.25,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,0.5,0.5,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,0.5,1.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,0.75,0.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,0.75,0.25,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,0.75,0.5,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,0.75,1.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,1.0,0.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,1.0,0.25,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,1.0,0.5,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,1.0,1.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,1.5,0.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,1.5,0.25,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,1.5,0.5,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,1.5,1.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,2.0,0.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,2.0,0.25,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,2.0,0.5,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,3,2.0,1.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,4,0.0,0.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,4,0.25,0.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,4,0.25,0.25,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,4,0.25,0.5,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,4,0.25,1.0,2,0.0,0.0,0.0,0.0
bfa569fbae807b7f50c3389f,confirmation,4,0.5,0.0,2,0.0,0.001,0.0005,0.001
bfa569fbae807b7f50c3389f,confirmation,4,0.5,0.25,2,0.001,0.003,0.002,0.002
bfa569fbae807b7f50c3389f,confirmation,4,0.5,0.5,2,0.001,0.002,0.0015,0.001
bfa569fbae807b7f50c3389f,confirmation,4,0.5,1.0,2,0.0,0.001,0.0005,0.001
bfa569fbae807b7f50c3389f,confirmation,4,0.75,0.0,2,0.004,0.005,0.0045000000000000005,0.001
bfa569fbae807b7f50c3389f,confirmation,4,0.75,0.25,2,0.0,0.004,0.002,0.004
bfa569fbae807b7f50c3389f,confirmation,4,0.75,0.5,2,0.002,0.005,0.0035,0.003
bfa569fbae807b7f50c3389f,confirmation,4,0.75,1.0,2,0.001,0.002,0.0015,0.001
bfa569fbae807b7f50c3389f,confirmation,4,1.0,0.0,2,0.002,0.002,0.002,0.0
bfa569fbae807b7f50c3389f,confirmation,4,1.0,0.25,2,0.001,0.006,0.0035,0.005
bfa569fbae807b7f50c3389f,confirmation,4,1.0,0.5,2,0.001,0.007,0.004,0.006
