partition,simulator_id,prospective_cluster_count,delta,control_response_lambda,gate_order,gate_name,cumulative_pass_count,replicates,cumulative_pass_probability
discovery,joint_wild_cluster_rademacher,3,0.75,0.0,3,effect_direction_reproduced_pass,3282,6000,0.547
discovery,joint_wild_cluster_rademacher,3,0.75,0.0,4,target_contrast_positive_pass,3282,6000,0.547
discovery,joint_wild_cluster_rademacher,3,0.75,0.0,5,minimum_effect_pass,3272,6000,0.5453333333333333
discovery,joint_wild_cluster_rademacher,3,0.75,0.0,6,cluster_uncertainty_pass,1346,6000,0.22433333333333333
discovery,joint_wild_cluster_rademacher,3,0.75,0.0,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,0.75,0.0,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,0.75,0.0,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,0.75,0.0,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,0.75,0.25,1,support_available_pass,5933,6000,0.9888333333333333
discovery,joint_wild_cluster_rademacher,3,0.75,0.25,2,complement_admissible_pass,4569,6000,0.7615
discovery,joint_wild_cluster_rademacher,3,0.75,0.25,3,effect_direction_reproduced_pass,3292,6000,0.5486666666666666
discovery,joint_wild_cluster_rademacher,3,0.75,0.25,4,target_contrast_positive_pass,3292,6000,0.5486666666666666
discovery,joint_wild_cluster_rademacher,3,0.75,0.25,5,minimum_effect_pass,3281,6000,0.5468333333333333
discovery,joint_wild_cluster_rademacher,3,0.75,0.25,6,cluster_uncertainty_pass,1322,6000,0.22033333333333333
discovery,joint_wild_cluster_rademacher,3,0.75,0.25,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,0.75,0.25,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,0.75,0.25,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,0.75,0.25,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,0.75,0.5,1,support_available_pass,5947,6000,0.9911666666666666
discovery,joint_wild_cluster_rademacher,3,0.75,0.5,2,complement_admissible_pass,4594,6000,0.7656666666666667
discovery,joint_wild_cluster_rademacher,3,0.75,0.5,3,effect_direction_reproduced_pass,3300,6000,0.55
discovery,joint_wild_cluster_rademacher,3,0.75,0.5,4,target_contrast_positive_pass,3300,6000,0.55
discovery,joint_wild_cluster_rademacher,3,0.75,0.5,5,minimum_effect_pass,3286,6000,0.5476666666666666
discovery,joint_wild_cluster_rademacher,3,0.75,0.5,6,cluster_uncertainty_pass,1341,6000,0.2235
discovery,joint_wild_cluster_rademacher,3,0.75,0.5,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,0.75,0.5,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,0.75,0.5,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,0.75,0.5,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,0.75,1.0,1,support_available_pass,5946,6000,0.991
discovery,joint_wild_cluster_rademacher,3,0.75,1.0,2,complement_admissible_pass,4669,6000,0.7781666666666667
discovery,joint_wild_cluster_rademacher,3,0.75,1.0,3,effect_direction_reproduced_pass,3350,6000,0.5583333333333333
discovery,joint_wild_cluster_rademacher,3,0.75,1.0,4,target_contrast_positive_pass,3350,6000,0.5583333333333333
discovery,joint_wild_cluster_rademacher,3,0.75,1.0,5,minimum_effect_pass,3333,6000,0.5555
discovery,joint_wild_cluster_rademacher,3,0.75,1.0,6,cluster_uncertainty_pass,1378,6000,0.22966666666666666
discovery,joint_wild_cluster_rademacher,3,0.75,1.0,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,0.75,1.0,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,0.75,1.0,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,0.75,1.0,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.0,0.0,1,support_available_pass,5933,6000,0.9888333333333333
discovery,joint_wild_cluster_rademacher,3,1.0,0.0,2,complement_admissible_pass,4586,6000,0.7643333333333333
discovery,joint_wild_cluster_rademacher,3,1.0,0.0,3,effect_direction_reproduced_pass,3291,6000,0.5485
discovery,joint_wild_cluster_rademacher,3,1.0,0.0,4,target_contrast_positive_pass,3291,6000,0.5485
discovery,joint_wild_cluster_rademacher,3,1.0,0.0,5,minimum_effect_pass,3289,6000,0.5481666666666667
discovery,joint_wild_cluster_rademacher,3,1.0,0.0,6,cluster_uncertainty_pass,1399,6000,0.23316666666666666
discovery,joint_wild_cluster_rademacher,3,1.0,0.0,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.0,0.0,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.0,0.0,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.0,0.0,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.0,0.25,1,support_available_pass,5942,6000,0.9903333333333333
discovery,joint_wild_cluster_rademacher,3,1.0,0.25,2,complement_admissible_pass,4611,6000,0.7685
discovery,joint_wild_cluster_rademacher,3,1.0,0.25,3,effect_direction_reproduced_pass,3368,6000,0.5613333333333334
discovery,joint_wild_cluster_rademacher,3,1.0,0.25,4,target_contrast_positive_pass,3368,6000,0.5613333333333334
discovery,joint_wild_cluster_rademacher,3,1.0,0.25,5,minimum_effect_pass,3366,6000,0.561
discovery,joint_wild_cluster_rademacher,3,1.0,0.25,6,cluster_uncertainty_pass,1396,6000,0.23266666666666666
discovery,joint_wild_cluster_rademacher,3,1.0,0.25,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.0,0.25,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.0,0.25,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.0,0.25,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.0,0.5,1,support_available_pass,5938,6000,0.9896666666666667
discovery,joint_wild_cluster_rademacher,3,1.0,0.5,2,complement_admissible_pass,4545,6000,0.7575
discovery,joint_wild_cluster_rademacher,3,1.0,0.5,3,effect_direction_reproduced_pass,3293,6000,0.5488333333333333
discovery,joint_wild_cluster_rademacher,3,1.0,0.5,4,target_contrast_positive_pass,3293,6000,0.5488333333333333
discovery,joint_wild_cluster_rademacher,3,1.0,0.5,5,minimum_effect_pass,3293,6000,0.5488333333333333
discovery,joint_wild_cluster_rademacher,3,1.0,0.5,6,cluster_uncertainty_pass,1391,6000,0.23183333333333334
discovery,joint_wild_cluster_rademacher,3,1.0,0.5,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.0,0.5,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.0,0.5,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.0,0.5,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.0,1.0,1,support_available_pass,5941,6000,0.9901666666666666
discovery,joint_wild_cluster_rademacher,3,1.0,1.0,2,complement_admissible_pass,4592,6000,0.7653333333333333
discovery,joint_wild_cluster_rademacher,3,1.0,1.0,3,effect_direction_reproduced_pass,3318,6000,0.553
discovery,joint_wild_cluster_rademacher,3,1.0,1.0,4,target_contrast_positive_pass,3318,6000,0.553
discovery,joint_wild_cluster_rademacher,3,1.0,1.0,5,minimum_effect_pass,3315,6000,0.5525
discovery,joint_wild_cluster_rademacher,3,1.0,1.0,6,cluster_uncertainty_pass,1427,6000,0.23783333333333334
discovery,joint_wild_cluster_rademacher,3,1.0,1.0,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.0,1.0,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.0,1.0,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.0,1.0,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.5,0.0,1,support_available_pass,5940,6000,0.99
discovery,joint_wild_cluster_rademacher,3,1.5,0.0,2,complement_admissible_pass,4609,6000,0.7681666666666667
discovery,joint_wild_cluster_rademacher,3,1.5,0.0,3,effect_direction_reproduced_pass,3313,6000,0.5521666666666667
discovery,joint_wild_cluster_rademacher,3,1.5,0.0,4,target_contrast_positive_pass,3313,6000,0.5521666666666667
discovery,joint_wild_cluster_rademacher,3,1.5,0.0,5,minimum_effect_pass,3313,6000,0.5521666666666667
discovery,joint_wild_cluster_rademacher,3,1.5,0.0,6,cluster_uncertainty_pass,1404,6000,0.234
discovery,joint_wild_cluster_rademacher,3,1.5,0.0,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.5,0.0,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.5,0.0,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.5,0.0,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.5,0.25,1,support_available_pass,5933,6000,0.9888333333333333
discovery,joint_wild_cluster_rademacher,3,1.5,0.25,2,complement_admissible_pass,4577,6000,0.7628333333333334
discovery,joint_wild_cluster_rademacher,3,1.5,0.25,3,effect_direction_reproduced_pass,3302,6000,0.5503333333333333
discovery,joint_wild_cluster_rademacher,3,1.5,0.25,4,target_contrast_positive_pass,3302,6000,0.5503333333333333
discovery,joint_wild_cluster_rademacher,3,1.5,0.25,5,minimum_effect_pass,3302,6000,0.5503333333333333
discovery,joint_wild_cluster_rademacher,3,1.5,0.25,6,cluster_uncertainty_pass,1392,6000,0.232
discovery,joint_wild_cluster_rademacher,3,1.5,0.25,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.5,0.25,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.5,0.25,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.5,0.25,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.5,0.5,1,support_available_pass,5944,6000,0.9906666666666667
discovery,joint_wild_cluster_rademacher,3,1.5,0.5,2,complement_admissible_pass,4615,6000,0.7691666666666667
discovery,joint_wild_cluster_rademacher,3,1.5,0.5,3,effect_direction_reproduced_pass,3287,6000,0.5478333333333333
discovery,joint_wild_cluster_rademacher,3,1.5,0.5,4,target_contrast_positive_pass,3287,6000,0.5478333333333333
discovery,joint_wild_cluster_rademacher,3,1.5,0.5,5,minimum_effect_pass,3287,6000,0.5478333333333333
discovery,joint_wild_cluster_rademacher,3,1.5,0.5,6,cluster_uncertainty_pass,1415,6000,0.23583333333333334
discovery,joint_wild_cluster_rademacher,3,1.5,0.5,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.5,0.5,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.5,0.5,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.5,0.5,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.5,1.0,1,support_available_pass,5940,6000,0.99
discovery,joint_wild_cluster_rademacher,3,1.5,1.0,2,complement_admissible_pass,4531,6000,0.7551666666666667
discovery,joint_wild_cluster_rademacher,3,1.5,1.0,3,effect_direction_reproduced_pass,3278,6000,0.5463333333333333
discovery,joint_wild_cluster_rademacher,3,1.5,1.0,4,target_contrast_positive_pass,3278,6000,0.5463333333333333
discovery,joint_wild_cluster_rademacher,3,1.5,1.0,5,minimum_effect_pass,3278,6000,0.5463333333333333
discovery,joint_wild_cluster_rademacher,3,1.5,1.0,6,cluster_uncertainty_pass,1373,6000,0.22883333333333333
discovery,joint_wild_cluster_rademacher,3,1.5,1.0,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.5,1.0,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.5,1.0,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,1.5,1.0,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,2.0,0.0,1,support_available_pass,5928,6000,0.988
discovery,joint_wild_cluster_rademacher,3,2.0,0.0,2,complement_admissible_pass,4601,6000,0.7668333333333334
discovery,joint_wild_cluster_rademacher,3,2.0,0.0,3,effect_direction_reproduced_pass,3300,6000,0.55
discovery,joint_wild_cluster_rademacher,3,2.0,0.0,4,target_contrast_positive_pass,3300,6000,0.55
discovery,joint_wild_cluster_rademacher,3,2.0,0.0,5,minimum_effect_pass,3300,6000,0.55
discovery,joint_wild_cluster_rademacher,3,2.0,0.0,6,cluster_uncertainty_pass,1433,6000,0.23883333333333334
discovery,joint_wild_cluster_rademacher,3,2.0,0.0,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,2.0,0.0,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,2.0,0.0,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,2.0,0.0,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,2.0,0.25,1,support_available_pass,5946,6000,0.991
discovery,joint_wild_cluster_rademacher,3,2.0,0.25,2,complement_admissible_pass,4603,6000,0.7671666666666667
discovery,joint_wild_cluster_rademacher,3,2.0,0.25,3,effect_direction_reproduced_pass,3294,6000,0.549
discovery,joint_wild_cluster_rademacher,3,2.0,0.25,4,target_contrast_positive_pass,3294,6000,0.549
discovery,joint_wild_cluster_rademacher,3,2.0,0.25,5,minimum_effect_pass,3294,6000,0.549
discovery,joint_wild_cluster_rademacher,3,2.0,0.25,6,cluster_uncertainty_pass,1410,6000,0.235
discovery,joint_wild_cluster_rademacher,3,2.0,0.25,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,2.0,0.25,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,2.0,0.25,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,2.0,0.25,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,2.0,0.5,1,support_available_pass,5941,6000,0.9901666666666666
discovery,joint_wild_cluster_rademacher,3,2.0,0.5,2,complement_admissible_pass,4630,6000,0.7716666666666666
discovery,joint_wild_cluster_rademacher,3,2.0,0.5,3,effect_direction_reproduced_pass,3297,6000,0.5495
discovery,joint_wild_cluster_rademacher,3,2.0,0.5,4,target_contrast_positive_pass,3297,6000,0.5495
discovery,joint_wild_cluster_rademacher,3,2.0,0.5,5,minimum_effect_pass,3297,6000,0.5495
discovery,joint_wild_cluster_rademacher,3,2.0,0.5,6,cluster_uncertainty_pass,1479,6000,0.2465
discovery,joint_wild_cluster_rademacher,3,2.0,0.5,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,2.0,0.5,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,2.0,0.5,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,2.0,0.5,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,2.0,1.0,1,support_available_pass,5937,6000,0.9895
discovery,joint_wild_cluster_rademacher,3,2.0,1.0,2,complement_admissible_pass,4595,6000,0.7658333333333334
discovery,joint_wild_cluster_rademacher,3,2.0,1.0,3,effect_direction_reproduced_pass,3347,6000,0.5578333333333333
discovery,joint_wild_cluster_rademacher,3,2.0,1.0,4,target_contrast_positive_pass,3347,6000,0.5578333333333333
discovery,joint_wild_cluster_rademacher,3,2.0,1.0,5,minimum_effect_pass,3347,6000,0.5578333333333333
discovery,joint_wild_cluster_rademacher,3,2.0,1.0,6,cluster_uncertainty_pass,1434,6000,0.239
discovery,joint_wild_cluster_rademacher,3,2.0,1.0,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,2.0,1.0,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,2.0,1.0,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,3,2.0,1.0,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,4,0.0,0.0,1,support_available_pass,5989,6000,0.9981666666666666
discovery,joint_wild_cluster_rademacher,4,0.0,0.0,2,complement_admissible_pass,5651,6000,0.9418333333333333
discovery,joint_wild_cluster_rademacher,4,0.0,0.0,3,effect_direction_reproduced_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,4,0.0,0.0,4,target_contrast_positive_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,4,0.0,0.0,5,minimum_effect_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,4,0.0,0.0,6,cluster_uncertainty_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,4,0.0,0.0,7,raw_statistical_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,4,0.0,0.0,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,4,0.0,0.0,9,control_adjusted_contrast_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,4,0.0,0.0,10,control_specificity_pass,0,6000,0.0
discovery,joint_wild_cluster_rademacher,4,0.25,0.0,1,support_available_pass,5988,6000,0.998
discovery,joint_wild_cluster_rademacher,4,0.25,0.0,2,complement_admissible_pass,5606,6000,0.9343333333333333
discovery,joint_wild_cluster_rademacher,4,0.25,0.0,3,effect_direction_reproduced_pass,4176,6000,0.696
discovery,joint_wild_cluster_rademacher,4,0.25,0.0,4,target_contrast_positive_pass,4176,6000,0.696
discovery,joint_wild_cluster_rademacher,4,0.25,0.0,5,minimum_effect_pass,3390,6000,0.565
discovery,joint_wild_cluster_rademacher,4,0.25,0.0,6,cluster_uncertainty_pass,971,6000,0.16183333333333333
discovery,joint_wild_cluster_rademacher,4,0.25,0.0,7,raw_statistical_threshold_pass,76,6000,0.012666666666666666
discovery,joint_wild_cluster_rademacher,4,0.25,0.0,8,multiplicity_adjusted_threshold_pass,76,6000,0.012666666666666666
discovery,joint_wild_cluster_rademacher,4,0.25,0.0,9,control_adjusted_contrast_pass,76,6000,0.012666666666666666
discovery,joint_wild_cluster_rademacher,4,0.25,0.0,10,control_specificity_pass,76,6000,0.012666666666666666
discovery,joint_wild_cluster_rademacher,4,0.25,0.25,1,support_available_pass,5980,6000,0.9966666666666667
discovery,joint_wild_cluster_rademacher,4,0.25,0.25,2,complement_admissible_pass,5671,6000,0.9451666666666667
discovery,joint_wild_cluster_rademacher,4,0.25,0.25,3,effect_direction_reproduced_pass,4251,6000,0.7085
discovery,joint_wild_cluster_rademacher,4,0.25,0.25,4,target_contrast_positive_pass,4251,6000,0.7085
discovery,joint_wild_cluster_rademacher,4,0.25,0.25,5,minimum_effect_pass,3494,6000,0.5823333333333334
discovery,joint_wild_cluster_rademacher,4,0.25,0.25,6,cluster_uncertainty_pass,1007,6000,0.16783333333333333
discovery,joint_wild_cluster_rademacher,4,0.25,0.25,7,raw_statistical_threshold_pass,86,6000,0.014333333333333333
discovery,joint_wild_cluster_rademacher,4,0.25,0.25,8,multiplicity_adjusted_threshold_pass,86,6000,0.014333333333333333
discovery,joint_wild_cluster_rademacher,4,0.25,0.25,9,control_adjusted_contrast_pass,86,6000,0.014333333333333333
discovery,joint_wild_cluster_rademacher,4,0.25,0.25,10,control_specificity_pass,86,6000,0.014333333333333333
discovery,joint_wild_cluster_rademacher,4,0.25,0.5,1,support_available_pass,5982,6000,0.997
discovery,joint_wild_cluster_rademacher,4,0.25,0.5,2,complement_admissible_pass,5657,6000,0.9428333333333333
discovery,joint_wild_cluster_rademacher,4,0.25,0.5,3,effect_direction_reproduced_pass,4230,6000,0.705
discovery,joint_wild_cluster_rademacher,4,0.25,0.5,4,target_contrast_positive_pass,4230,6000,0.705
discovery,joint_wild_cluster_rademacher,4,0.25,0.5,5,minimum_effect_pass,3447,6000,0.5745
discovery,joint_wild_cluster_rademacher,4,0.25,0.5,6,cluster_uncertainty_pass,1003,6000,0.16716666666666666
discovery,joint_wild_cluster_rademacher,4,0.25,0.5,7,raw_statistical_threshold_pass,90,6000,0.015
discovery,joint_wild_cluster_rademacher,4,0.25,0.5,8,multiplicity_adjusted_threshold_pass,90,6000,0.015
discovery,joint_wild_cluster_rademacher,4,0.25,0.5,9,control_adjusted_contrast_pass,80,6000,0.013333333333333334
discovery,joint_wild_cluster_rademacher,4,0.25,0.5,10,control_specificity_pass,80,6000,0.013333333333333334
discovery,joint_wild_cluster_rademacher,4,0.25,1.0,1,support_available_pass,5983,6000,0.9971666666666666
discovery,joint_wild_cluster_rademacher,4,0.25,1.0,2,complement_admissible_pass,5647,6000,0.9411666666666667
discovery,joint_wild_cluster_rademacher,4,0.25,1.0,3,effect_direction_reproduced_pass,4231,6000,0.7051666666666667
discovery,joint_wild_cluster_rademacher,4,0.25,1.0,4,target_contrast_positive_pass,4231,6000,0.7051666666666667
discovery,joint_wild_cluster_rademacher,4,0.25,1.0,5,minimum_effect_pass,3382,6000,0.5636666666666666
discovery,joint_wild_cluster_rademacher,4,0.25,1.0,6,cluster_uncertainty_pass,964,6000,0.16066666666666668
discovery,joint_wild_cluster_rademacher,4,0.25,1.0,7,raw_statistical_threshold_pass,97,6000,0.016166666666666666
discovery,joint_wild_cluster_rademacher,4,0.25,1.0,8,multiplicity_adjusted_threshold_pass,97,6000,0.016166666666666666
discovery,joint_wild_cluster_rademacher,4,0.25,1.0,9,control_adjusted_contrast_pass,65,6000,0.010833333333333334
discovery,joint_wild_cluster_rademacher,4,0.25,1.0,10,control_specificity_pass,65,6000,0.010833333333333334
discovery,joint_wild_cluster_rademacher,4,0.5,0.0,1,support_available_pass,5990,6000,0.9983333333333333
discovery,joint_wild_cluster_rademacher,4,0.5,0.0,2,complement_admissible_pass,5659,6000,0.9431666666666667
discovery,joint_wild_cluster_rademacher,4,0.5,0.0,3,effect_direction_reproduced_pass,4547,6000,0.7578333333333334
discovery,joint_wild_cluster_rademacher,4,0.5,0.0,4,target_contrast_positive_pass,4547,6000,0.7578333333333334
discovery,joint_wild_cluster_rademacher,4,0.5,0.0,5,minimum_effect_pass,4430,6000,0.7383333333333333
discovery,joint_wild_cluster_rademacher,4,0.5,0.0,6,cluster_uncertainty_pass,1687,6000,0.2811666666666667
discovery,joint_wild_cluster_rademacher,4,0.5,0.0,7,raw_statistical_threshold_pass,291,6000,0.0485
discovery,joint_wild_cluster_rademacher,4,0.5,0.0,8,multiplicity_adjusted_threshold_pass,291,6000,0.0485
discovery,joint_wild_cluster_rademacher,4,0.5,0.0,9,control_adjusted_contrast_pass,291,6000,0.0485
discovery,joint_wild_cluster_rademacher,4,0.5,0.0,10,control_specificity_pass,291,6000,0.0485
discovery,joint_wild_cluster_rademacher,4,0.5,0.25,1,support_available_pass,5984,6000,0.9973333333333333
discovery,joint_wild_cluster_rademacher,4,0.5,0.25,2,complement_admissible_pass,5647,6000,0.9411666666666667
discovery,joint_wild_cluster_rademacher,4,0.5,0.25,3,effect_direction_reproduced_pass,4489,6000,0.7481666666666666
discovery,joint_wild_cluster_rademacher,4,0.5,0.25,4,target_contrast_positive_pass,4489,6000,0.7481666666666666
discovery,joint_wild_cluster_rademacher,4,0.5,0.25,5,minimum_effect_pass,4369,6000,0.7281666666666666
discovery,joint_wild_cluster_rademacher,4,0.5,0.25,6,cluster_uncertainty_pass,1669,6000,0.2781666666666667
discovery,joint_wild_cluster_rademacher,4,0.5,0.25,7,raw_statistical_threshold_pass,282,6000,0.047
discovery,joint_wild_cluster_rademacher,4,0.5,0.25,8,multiplicity_adjusted_threshold_pass,282,6000,0.047
discovery,joint_wild_cluster_rademacher,4,0.5,0.25,9,control_adjusted_contrast_pass,280,6000,0.04666666666666667
discovery,joint_wild_cluster_rademacher,4,0.5,0.25,10,control_specificity_pass,280,6000,0.04666666666666667
discovery,joint_wild_cluster_rademacher,4,0.5,0.5,1,support_available_pass,5986,6000,0.9976666666666667
discovery,joint_wild_cluster_rademacher,4,0.5,0.5,2,complement_admissible_pass,5677,6000,0.9461666666666667
discovery,joint_wild_cluster_rademacher,4,0.5,0.5,3,effect_direction_reproduced_pass,4430,6000,0.7383333333333333
discovery,joint_wild_cluster_rademacher,4,0.5,0.5,4,target_contrast_positive_pass,4430,6000,0.7383333333333333
discovery,joint_wild_cluster_rademacher,4,0.5,0.5,5,minimum_effect_pass,4330,6000,0.7216666666666667
discovery,joint_wild_cluster_rademacher,4,0.5,0.5,6,cluster_uncertainty_pass,1679,6000,0.2798333333333333
discovery,joint_wild_cluster_rademacher,4,0.5,0.5,7,raw_statistical_threshold_pass,252,6000,0.042
discovery,joint_wild_cluster_rademacher,4,0.5,0.5,8,multiplicity_adjusted_threshold_pass,252,6000,0.042
discovery,joint_wild_cluster_rademacher,4,0.5,0.5,9,control_adjusted_contrast_pass,240,6000,0.04
discovery,joint_wild_cluster_rademacher,4,0.5,0.5,10,control_specificity_pass,240,6000,0.04
discovery,joint_wild_cluster_rademacher,4,0.5,1.0,1,support_available_pass,5985,6000,0.9975
discovery,joint_wild_cluster_rademacher,4,0.5,1.0,2,complement_admissible_pass,5671,6000,0.9451666666666667
discovery,joint_wild_cluster_rademacher,4,0.5,1.0,3,effect_direction_reproduced_pass,4456,6000,0.7426666666666667
discovery,joint_wild_cluster_rademacher,4,0.5,1.0,4,target_contrast_positive_pass,4456,6000,0.7426666666666667
discovery,joint_wild_cluster_rademacher,4,0.5,1.0,5,minimum_effect_pass,4357,6000,0.7261666666666666
discovery,joint_wild_cluster_rademacher,4,0.5,1.0,6,cluster_uncertainty_pass,1755,6000,0.2925
discovery,joint_wild_cluster_rademacher,4,0.5,1.0,7,raw_statistical_threshold_pass,270,6000,0.045
discovery,joint_wild_cluster_rademacher,4,0.5,1.0,8,multiplicity_adjusted_threshold_pass,270,6000,0.045
discovery,joint_wild_cluster_rademacher,4,0.5,1.0,9,control_adjusted_contrast_pass,132,6000,0.022
discovery,joint_wild_cluster_rademacher,4,0.5,1.0,10,control_specificity_pass,132,6000,0.022
discovery,joint_wild_cluster_rademacher,4,0.75,0.0,1,support_available_pass,5990,6000,0.9983333333333333
discovery,joint_wild_cluster_rademacher,4,0.75,0.0,2,complement_admissible_pass,5636,6000,0.9393333333333334
discovery,joint_wild_cluster_rademacher,4,0.75,0.0,3,effect_direction_reproduced_pass,4470,6000,0.745
discovery,joint_wild_cluster_rademacher,4,0.75,0.0,4,target_contrast_positive_pass,4470,6000,0.745
discovery,joint_wild_cluster_rademacher,4,0.75,0.0,5,minimum_effect_pass,4453,6000,0.7421666666666666
