entitlement_status,partition,simulator_id,prospective_cluster_count,delta,control_response_lambda,addresses,mean_gate_passage_probability,maximum_gate_passage_probability
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,1.5,0.5,3,0.12133333333333335,0.336
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,1.5,1.0,3,0.044333333333333336,0.125
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,2.0,0.0,3,0.12666666666666668,0.345
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,2.0,0.25,3,0.13199999999999998,0.356
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,2.0,0.5,3,0.12433333333333334,0.346
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,2.0,1.0,3,0.03866666666666666,0.107
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,0.25,0.0,3,0.131,0.31
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,0.25,0.25,3,0.14333333333333334,0.348
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,0.25,0.5,3,0.11066666666666668,0.272
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,0.25,1.0,3,0.042666666666666665,0.111
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,0.5,0.0,3,0.22899999999999998,0.578
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,0.5,0.25,3,0.214,0.548
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,0.5,0.5,3,0.19299999999999998,0.487
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,0.5,1.0,3,0.07533333333333334,0.202
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,0.75,0.0,3,0.245,0.635
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,0.75,0.25,3,0.23766666666666666,0.603
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,0.75,0.5,3,0.2313333333333333,0.576
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,0.75,1.0,3,0.079,0.206
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,1.0,0.0,3,0.25033333333333335,0.64
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,1.0,0.25,3,0.24566666666666667,0.623
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,1.0,0.5,3,0.23399999999999999,0.594
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,1.0,1.0,3,0.07333333333333333,0.193
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,1.5,0.0,3,0.24433333333333332,0.614
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,1.5,0.25,3,0.25166666666666665,0.639
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,1.5,0.5,3,0.2353333333333333,0.597
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,1.5,1.0,3,0.08166666666666667,0.216
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,2.0,0.0,3,0.24466666666666667,0.623
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,2.0,0.25,3,0.25266666666666665,0.658
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,2.0,0.5,3,0.241,0.626
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,8,2.0,1.0,3,0.06866666666666667,0.186
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,0.25,0.0,3,0.22133333333333335,0.503
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,0.25,0.25,3,0.22533333333333336,0.521
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,0.25,0.5,3,0.19133333333333336,0.444
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,0.25,1.0,3,0.057666666666666665,0.15
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,0.5,0.0,3,0.323,0.786
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,0.5,0.25,3,0.3233333333333333,0.766
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,0.5,0.5,3,0.294,0.665
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,0.5,1.0,3,0.09433333333333334,0.234
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,0.75,0.0,3,0.33666666666666667,0.817
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,0.75,0.25,3,0.3486666666666667,0.826
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,0.75,0.5,3,0.3263333333333333,0.753
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,0.75,1.0,3,0.10166666666666667,0.257
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,1.0,0.0,3,0.3546666666666667,0.843
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,1.0,0.25,3,0.339,0.805
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,1.0,0.5,3,0.3333333333333333,0.772
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,1.0,1.0,3,0.102,0.261
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,1.5,0.0,3,0.3539999999999999,0.818
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,1.5,0.25,3,0.35400000000000004,0.83
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,1.5,0.5,3,0.337,0.797
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,1.5,1.0,3,0.09966666666666667,0.243
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,2.0,0.0,3,0.34933333333333333,0.823
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,2.0,0.25,3,0.3466666666666667,0.836
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,2.0,0.5,3,0.3403333333333334,0.808
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,10,2.0,1.0,3,0.09000000000000001,0.234
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,0.25,0.0,3,0.30433333333333334,0.659
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,0.25,0.25,3,0.303,0.665
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,0.25,0.5,3,0.2593333333333333,0.563
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,0.25,1.0,3,0.075,0.19
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,0.5,0.0,3,0.39999999999999997,0.897
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,0.5,0.25,3,0.401,0.88
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,0.5,0.5,3,0.3746666666666667,0.787
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,0.5,1.0,3,0.11033333333333334,0.268
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,0.75,0.0,3,0.4056666666666667,0.917
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,0.75,0.25,3,0.421,0.918
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,0.75,0.5,3,0.40166666666666667,0.85
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,0.75,1.0,3,0.11033333333333334,0.275
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,1.0,0.0,3,0.42766666666666664,0.932
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,1.0,0.25,3,0.4296666666666667,0.93
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,1.0,0.5,3,0.41900000000000004,0.892
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,1.0,1.0,3,0.105,0.261
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,1.5,0.0,3,0.4266666666666667,0.93
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,1.5,0.25,3,0.42733333333333334,0.926
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,1.5,0.5,3,0.41500000000000004,0.912
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,1.5,1.0,3,0.11266666666666668,0.258
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,2.0,0.0,3,0.424,0.926
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,2.0,0.25,3,0.4203333333333334,0.919
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,2.0,0.5,3,0.41333333333333333,0.923
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,12,2.0,1.0,3,0.09633333333333333,0.239
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,0.25,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,0.25,0.25,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,0.25,0.5,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,0.25,1.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,0.5,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,0.5,0.25,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,0.5,0.5,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,0.5,1.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,0.75,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,0.75,0.25,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,0.75,0.5,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,0.75,1.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,1.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,1.0,0.25,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,1.0,0.5,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,1.0,1.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,1.5,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,1.5,0.25,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,1.5,0.5,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,1.5,1.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,2.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,2.0,0.25,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,2.0,0.5,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,3,2.0,1.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,0.25,0.0,3,0.009333333333333332,0.026
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,0.25,0.25,3,0.008,0.022
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,0.25,0.5,3,0.007666666666666666,0.019
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,0.25,1.0,3,0.004,0.011
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,0.5,0.0,3,0.014666666666666668,0.041
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,0.5,0.25,3,0.016333333333333335,0.047
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,0.5,0.5,3,0.013666666666666666,0.036
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,0.5,1.0,3,0.008,0.023
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,0.75,0.0,3,0.02,0.058
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,0.75,0.25,3,0.024000000000000004,0.066
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,0.75,0.5,3,0.014666666666666666,0.038
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,0.75,1.0,3,0.008666666666666668,0.024
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,1.0,0.0,3,0.02033333333333333,0.06
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,1.0,0.25,3,0.026333333333333334,0.078
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,1.0,0.5,3,0.022333333333333334,0.066
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,1.0,1.0,3,0.007,0.021
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,1.5,0.0,3,0.022333333333333334,0.065
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,1.5,0.25,3,0.024666666666666667,0.071
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,1.5,0.5,3,0.02466666666666667,0.069
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,1.5,1.0,3,0.007,0.021
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,2.0,0.0,3,0.016,0.045
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,2.0,0.25,3,0.02466666666666667,0.069
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,2.0,0.5,3,0.023000000000000003,0.065
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,4,2.0,1.0,3,0.006333333333333334,0.017
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,0.25,0.0,3,0.029333333333333333,0.078
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,0.25,0.25,3,0.026333333333333334,0.073
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,0.25,0.5,3,0.022333333333333334,0.057
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,0.25,1.0,3,0.013,0.036
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,0.5,0.0,3,0.05333333333333332,0.143
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,0.5,0.25,3,0.05466666666666666,0.146
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,0.5,0.5,3,0.04633333333333334,0.128
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,0.5,1.0,3,0.022333333333333334,0.061
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,0.75,0.0,3,0.06799999999999999,0.184
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,0.75,0.25,3,0.06733333333333333,0.182
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,0.75,0.5,3,0.05499999999999999,0.141
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,0.75,1.0,3,0.025000000000000005,0.07
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,1.0,0.0,3,0.05933333333333333,0.162
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,1.0,0.25,3,0.077,0.212
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,1.0,0.5,3,0.060666666666666674,0.17
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,1.0,1.0,3,0.018000000000000002,0.05
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,1.5,0.0,3,0.06366666666666666,0.18
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,1.5,0.25,3,0.07233333333333333,0.204
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,1.5,0.5,3,0.06266666666666666,0.173
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,1.5,1.0,3,0.023000000000000003,0.065
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,2.0,0.0,3,0.062,0.172
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,2.0,0.25,3,0.07133333333333333,0.195
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,2.0,0.5,3,0.06333333333333334,0.173
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,5,2.0,1.0,3,0.023333333333333334,0.067
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,0.25,0.0,3,0.059666666666666666,0.158
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,0.25,0.25,3,0.05366666666666667,0.137
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,0.25,0.5,3,0.05466666666666667,0.134
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,0.25,1.0,3,0.029,0.081
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,0.5,0.0,3,0.10466666666666667,0.277
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,0.5,0.25,3,0.10866666666666665,0.288
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,0.5,0.5,3,0.09599999999999999,0.25
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,0.5,1.0,3,0.04133333333333333,0.112
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,0.75,0.0,3,0.13533333333333333,0.351
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,0.75,0.25,3,0.12066666666666666,0.319
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,0.75,0.5,3,0.10566666666666667,0.276
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,0.75,1.0,3,0.045000000000000005,0.126
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,1.0,0.0,3,0.119,0.318
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,1.0,0.25,3,0.13266666666666665,0.354
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,1.0,0.5,3,0.11733333333333333,0.313
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,1.0,1.0,3,0.043666666666666666,0.121
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,1.5,0.0,3,0.12066666666666666,0.326
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,1.5,0.25,3,0.12966666666666665,0.351
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,1.5,0.5,3,0.11666666666666665,0.319
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,1.5,1.0,3,0.03966666666666666,0.106
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,2.0,0.0,3,0.123,0.331
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,2.0,0.25,3,0.12233333333333334,0.322
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,2.0,0.5,3,0.12566666666666668,0.335
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,6,2.0,1.0,3,0.042666666666666665,0.121
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,0.25,0.0,3,0.137,0.342
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,0.25,0.25,3,0.13266666666666668,0.324
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,0.25,0.5,3,0.11166666666666668,0.269
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,0.25,1.0,3,0.04933333333333333,0.127
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,0.5,0.0,3,0.2263333333333333,0.57
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,0.5,0.25,3,0.22699999999999998,0.585
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,0.5,0.5,3,0.20099999999999998,0.492
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,0.5,1.0,3,0.07066666666666667,0.193
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,0.75,0.0,3,0.243,0.611
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,0.75,0.25,3,0.236,0.603
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,0.75,0.5,3,0.22599999999999998,0.573
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,0.75,1.0,3,0.079,0.212
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,1.0,0.0,3,0.24566666666666667,0.624
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,1.0,0.25,3,0.24733333333333332,0.625
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,1.0,0.5,3,0.23399999999999999,0.586
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,1.0,1.0,3,0.07966666666666666,0.213
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,1.5,0.0,3,0.245,0.62
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,1.5,0.25,3,0.24466666666666667,0.619
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,1.5,0.5,3,0.244,0.623
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,1.5,1.0,3,0.07533333333333334,0.203
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,2.0,0.0,3,0.244,0.62
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,2.0,0.25,3,0.239,0.612
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,2.0,0.5,3,0.25033333333333335,0.627
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,8,2.0,1.0,3,0.07166666666666667,0.198
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,0.25,0.0,3,0.231,0.52
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,0.25,0.25,3,0.2326666666666667,0.54
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,0.25,0.5,3,0.18566666666666665,0.427
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,0.25,1.0,3,0.07033333333333333,0.18
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,0.5,0.0,3,0.3256666666666667,0.776
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,0.5,0.25,3,0.3373333333333333,0.785
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,0.5,0.5,3,0.29933333333333334,0.672
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,0.5,1.0,3,0.08866666666666667,0.224
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,0.75,0.0,3,0.34,0.802
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,0.75,0.25,3,0.347,0.815
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,0.75,0.5,3,0.32366666666666666,0.753
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,0.75,1.0,3,0.10266666666666667,0.264
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,1.0,0.0,3,0.34566666666666673,0.808
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,1.0,0.25,3,0.34833333333333333,0.833
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,1.0,0.5,3,0.3403333333333333,0.785
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,1.0,1.0,3,0.09333333333333332,0.241
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,1.5,0.0,3,0.35833333333333334,0.835
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,1.5,0.25,3,0.35666666666666663,0.827
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,1.5,0.5,3,0.3416666666666666,0.814
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,1.5,1.0,3,0.10066666666666667,0.253
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,2.0,0.0,3,0.34400000000000003,0.813
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,2.0,0.25,3,0.3443333333333333,0.816
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,2.0,0.5,3,0.34600000000000003,0.816
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,10,2.0,1.0,3,0.08733333333333333,0.225
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,0.25,0.0,3,0.3156666666666667,0.677
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,0.25,0.25,3,0.314,0.682
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,0.25,0.5,3,0.25566666666666665,0.552
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,0.25,1.0,3,0.08466666666666667,0.206
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,0.5,0.0,3,0.4106666666666667,0.895
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,0.5,0.25,3,0.4146666666666667,0.902
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,0.5,0.5,3,0.36166666666666664,0.761
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,0.5,1.0,3,0.09633333333333334,0.23
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,0.75,0.0,3,0.4183333333333333,0.905
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,0.75,0.25,3,0.424,0.922
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,0.75,0.5,3,0.39966666666666667,0.863
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,0.75,1.0,3,0.10566666666666667,0.261
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,1.0,0.0,3,0.42766666666666664,0.917
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,1.0,0.25,3,0.42366666666666664,0.924
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,1.0,0.5,3,0.425,0.902
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,1.0,1.0,3,0.11366666666666668,0.27
fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,12,1.5,0.0,3,0.428,0.927
