artifact_label,artifact_path,column_position,column_name,normalized_column,dtype,rows_read,non_null_rows,non_null_share,unique_non_null,uniqueness_share,candidate_roles,sample_values
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,0,path_id,path_id,str,30000,30000,1.0,15000,0.5,route_id,P37257 | P40293 | P26398
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,123,pd_far_fraction,pd_far_fraction,float64,30000,30000,1.0,75,0.0025,,0.0 | 0.1818181818181818 | 0.4545454545454545
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,124,pd_mean_criticality,pd_mean_criticality,float64,30000,25107,0.8369,1544,0.061496793722866136,,-0.0597505856627732 | 0.9310928394547444 | -0.1191322935129134
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,125,pd_max_criticality,pd_max_criticality,float64,30000,25107,0.8369,78,0.003106703309833911,,0.2259290009667918 | 1.116126186153218 | 0.4157613102232087
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,126,pd_mean_unsigned_obstruction,pd_mean_unsigned_obstruction,float64,30000,30000,1.0,3865,0.12883333333333333,,0.1231398809523809 | 0.1415945165945165 | 0.1066919191919191
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,127,pd_max_unsigned_obstruction,pd_max_unsigned_obstruction,float64,30000,30000,1.0,73,0.0024333333333333334,,0.2063492063492063 | 0.2827380952380953 | 0.4166666666666667
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,128,pd_mean_absolute_holonomy,pd_mean_absolute_holonomy,float64,30000,30000,1.0,3865,0.12883333333333333,,0.1231398809523809 | 0.1415945165945165 | 0.1066919191919191
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,129,pd_mean_angle_jump_deg,pd_mean_angle_jump_deg,float64,30000,29821,0.9940333333333333,124,0.004158143590087522,,120.0 | 72.0 | 0.0
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,130,pd_max_angle_jump_deg,pd_max_angle_jump_deg,float64,30000,29821,0.9940333333333333,5,0.0001676670802454646,,180.0 | 180.0 | 0.0
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,131,pd_n_sector_changes,pd_n_sector_changes,int64,30000,30000,1.0,12,0.0004,,2 | 4 | 0
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,132,path_family,path_family,str,30000,30000,1.0,4,0.00013333333333333334,,reorganization_heavy | reorganization_heavy | settled_distant
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,133,target_path_family,target_path_family,str,30000,30000,1.0,4,0.00013333333333333334,,reorganization_heavy | reorganization_heavy | settled_distant
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,134,target_outcome_group,target_outcome_group,str,30000,14220,0.474,2,0.00014064697609001407,,recovering | nonrecovering | recovering
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,135,target_coupling_class,target_coupling_class,str,30000,14220,0.474,2,0.00014064697609001407,,decoupled | decoupled | decoupled
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,136,target_coupled_outcome_group,target_coupled_outcome_group,str,30000,2884,0.09613333333333333,2,0.0006934812760055479,,recovering | recovering | recovering
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,137,target_recovery_channel_structural,target_recovery_channel_structural,str,30000,2692,0.08973333333333333,2,0.0007429420505200594,,true_bounded_recovery | true_bounded_recovery | true_bounded_recovery
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,138,obs050_n_segments,obs050_n_segments,float64,30000,14220,0.474,3,0.0002109704641350211,,1.0 | 1.0 | 1.0
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,139,obs050_coupled_share,obs050_coupled_share,float64,30000,14220,0.474,3,0.0002109704641350211,,0.0 | 0.0 | 0.0
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,140,obs050_has_nonrecovering_coupled,obs050_has_nonrecovering_coupled,float64,30000,14220,0.474,2,0.00014064697609001407,,0.0 | 0.0 | 0.0
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,141,obs050_mean_m_seam,obs050_mean_m_seam,float64,30000,14220,0.474,1236,0.08691983122362869,,-0.1021109530046486 | 0.0408012455085485 | 0.1224219722351199
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,142,obs050_mean_m_r,obs050_mean_m_r,float64,30000,14220,0.474,428,0.03009845288326301,,6.89999999999999 | 11.999999999999991 | 12.000000000000014
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,143,obs050_mean_distance_to_seam,obs050_mean_distance_to_seam,float64,30000,14220,0.474,809,0.05689170182841069,,0.3479115488188813 | 0.4166878100133905 | 0.4069619098699596
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,144,obs050_min_distance_to_seam,obs050_min_distance_to_seam,float64,30000,14220,0.474,40,0.0028129395218002813,,0.2192740106335368 | 0.3523514155480668 | 0.3078653563870039
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,145,obs050_mean_roughness,obs050_mean_roughness,float64,30000,14220,0.474,48,0.0033755274261603376,,120.0 | 60.0 | 60.0
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,146,obs051_mean_lambda_local_mean,obs051_mean_lambda_local_mean,float64,30000,2534,0.08446666666666666,523,0.2063930544593528,,0.5585215916477898 | 0.2571993533193297 | 0.19707484961912
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,147,obs051_mean_lambda_local_min,obs051_mean_lambda_local_min,float64,30000,2534,0.08446666666666666,499,0.19692186266771902,,0.5517872113812142 | 0.217409711665103 | 0.188351635370145
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,148,obs051_mean_lambda_local_max,obs051_mean_lambda_local_max,float64,30000,2534,0.08446666666666666,489,0.19297553275453827,,0.5652559719143654 | 0.2969889949735565 | 0.2057980638680951
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,149,obs051_mean_delta_d_mean,obs051_mean_delta_d_mean,float64,30000,2534,0.08446666666666666,522,0.20599842146803474,,2.9314083751139233 | 0.3445871420989055 | 1.2152014615752265
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,150,obs051_mean_delta_d_min,obs051_mean_delta_d_min,float64,30000,2534,0.08446666666666666,493,0.19455406471981057,,2.8179910385487 | 0.3030430699529244 | 1.1884063525800503
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,151,obs051_mean_delta_d_max,obs051_mean_delta_d_max,float64,30000,2534,0.08446666666666666,493,0.19455406471981057,,3.044825711679146 | 0.3861312142448867 | 1.2419965705704028
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,152,obs051_bounded_share_mean,obs051_bounded_share_mean,float64,30000,2534,0.08446666666666666,11,0.004340962904498816,,0.0 | 0.0 | 0.0
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,153,obs051_bounded_share_min,obs051_bounded_share_min,float64,30000,2534,0.08446666666666666,6,0.0023677979479084454,,0.0 | 0.0 | 0.0
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,154,obs051_bounded_share_max,obs051_bounded_share_max,float64,30000,2534,0.08446666666666666,6,0.0023677979479084454,,0.0 | 0.0 | 0.0
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,155,obs051_mean_d_start_mean,obs051_mean_d_start_mean,float64,30000,2534,0.08446666666666666,134,0.05288082083662194,,0.1916962316353248 | 0.5161875920769393 | 1.0145498326671067
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,156,obs051_mean_d_start_min,obs051_mean_d_start_min,float64,30000,2534,0.08446666666666666,94,0.037095501183898975,,0.1774259930851684 | 0.4760113663929793 | 0.9720102701840432
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,157,obs051_mean_d_start_max,obs051_mean_d_start_max,float64,30000,2534,0.08446666666666666,113,0.04459352801894238,,0.2059664701854813 | 0.5563638177608993 | 1.0570893951501703
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,158,obs051_mean_d_end_mean,obs051_mean_d_end_mean,float64,30000,2534,0.08446666666666666,503,0.19850039463299132,,3.123104606749248 | 0.8607747341758449 | 2.2297512942423334
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,159,obs051_mean_d_end_min,obs051_mean_d_end_min,float64,30000,2534,0.08446666666666666,465,0.1835043409629045,,2.995417031633868 | 0.8594068877138238 | 2.214006840754446
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,160,obs051_mean_d_end_max,obs051_mean_d_end_max,float64,30000,2534,0.08446666666666666,474,0.18705603788476716,,3.2507921818646275 | 0.862142580637866 | 2.245495747730221
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,161,obs051_n_windows,obs051_n_windows,float64,30000,2534,0.08446666666666666,2,0.0007892659826361484,,2.0 | 2.0 | 2.0
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,162,target_recovery_channel_boundedness_strict,target_recovery_channel_boundedness_strict,str,30000,1144,0.03813333333333333,2,0.0017482517482517483,,true_bounded_recovery | true_bounded_recovery | true_bounded_recovery
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,163,corpus,corpus,str,30000,30000,1.0,2,6.666666666666667e-05,regime|leakage_sensitive,C | C | C
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,164,source_root,source_root,str,30000,30000,1.0,2,6.666666666666667e-05,,outputs | outputs | outputs
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,165,scale,scale,int64,30000,30000,1.0,1,3.3333333333333335e-05,scale,100000 | 100000 | 100000
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,0,path_id,path_id,str,200000,200000,1.0,100000,0.5,route_id,P001 | P002 | P003
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,1,pn_node_id_x_mean,pn_node_id_x_mean,float64,200000,200000,1.0,1681,0.008405,,18.2 | 6.0 | 50.285714285714285
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,2,pn_node_id_x_std,pn_node_id_x_std,float64,200000,198894,0.99447,1403,0.007054008667933673,,19.33132173442882 | 1.5811388300841898 | 5.023753102820166
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,3,pn_node_id_x_min,pn_node_id_x_min,float64,200000,200000,1.0,75,0.000375,,0.0 | 4.0 | 46.0
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,4,pn_node_id_x_max,pn_node_id_x_max,float64,200000,200000,1.0,75,0.000375,,45.0 | 8.0 | 61.0
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,5,pn_node_id_x_median,pn_node_id_x_median,float64,200000,200000,1.0,149,0.000745,,15.0 | 6.0 | 49.0
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,6,pn_node_id_x_sum,pn_node_id_x_sum,float64,200000,200000,1.0,805,0.004025,,91.0 | 30.0 | 352.0
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,7,pn_node_id_x_last_minus_first,pn_node_id_x_last_minus_first,float64,200000,198894,0.99447,148,0.0007441149557050489,,-44.0 | 4.0 | -10.0
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,8,pn_r_mean,pn_r_mean,float64,200000,200000,1.0,455,0.002275,,0.1599999999999999 | 0.1 | 0.2571428571428572
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,9,pn_r_std,pn_r_std,float64,200000,198894,0.99447,577,0.002901042766498738,,0.0651920240520264 | 0.0 | 0.0188982236504613
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,10,pn_r_min,pn_r_min,float64,200000,200000,1.0,5,2.5e-05,,0.1 | 0.1 | 0.25
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,11,pn_r_max,pn_r_max,float64,200000,200000,1.0,5,2.5e-05,,0.25 | 0.1 | 0.3
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,12,pn_r_median,pn_r_median,float64,200000,200000,1.0,9,4.5e-05,,0.15 | 0.1 | 0.25
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,13,pn_r_sum,pn_r_sum,float64,200000,200000,1.0,251,0.001255,,0.7999999999999999 | 0.5 | 1.8
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,14,pn_r_last_minus_first,pn_r_last_minus_first,float64,200000,198894,0.99447,13,6.536144881192998e-05,,-0.15 | 0.0 | -0.0499999999999999
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,15,pn_alpha_mean,pn_alpha_mean,float64,200000,200000,1.0,800,0.004,,0.0317142857142857 | 0.0814285714285713 | 0.056938775510204
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,16,pn_alpha_std,pn_alpha_std,float64,200000,198894,0.99447,805,0.0040473820225848944,,0.0038332593899996 | 0.0135526185435787 | 0.0167297155362605
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,17,pn_alpha_min,pn_alpha_min,float64,200000,200000,1.0,15,7.5e-05,,0.03 | 0.0642857142857142 | 0.0385714285714285
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,18,pn_alpha_max,pn_alpha_max,float64,200000,200000,1.0,15,7.5e-05,,0.0385714285714285 | 0.0985714285714285 | 0.0814285714285714
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,19,pn_alpha_median,pn_alpha_median,float64,200000,200000,1.0,29,0.000145,,0.03 | 0.0814285714285714 | 0.0557142857142857
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,20,pn_alpha_sum,pn_alpha_sum,float64,200000,200000,1.0,1194,0.00597,,0.1585714285714285 | 0.4071428571428569 | 0.3985714285714282
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,21,pn_alpha_last_minus_first,pn_alpha_last_minus_first,float64,200000,198894,0.99447,63,0.0003167516365501222,,0.0085714285714285 | 0.0342857142857143 | 0.0428571428571429
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,22,pn_mds1_mean,pn_mds1_mean,float64,200000,200000,1.0,6466,0.03233,,4.37315515079633 | 0.0816750998127117 | 1.8113820526592843
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,23,pn_mds1_std,pn_mds1_std,float64,200000,198894,0.99447,5683,0.028573008738322924,,0.3959301988295886 | 0.8578547511518942 | 1.473278198383898
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,24,pn_mds1_min,pn_mds1_min,float64,200000,200000,1.0,150,0.00075,,3.780472954380744 | -0.7981915800593254 | 0.04177940145284
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,25,pn_mds1_max,pn_mds1_max,float64,200000,200000,1.0,150,0.00075,,4.805918290628992 | 1.286854794227079 | 3.762577361188874
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,26,pn_mds1_median,pn_mds1_median,float64,200000,200000,1.0,555,0.002775,,4.516913618289136 | -0.0696992644062509 | 1.5735427443919876
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,27,pn_mds1_sum,pn_mds1_sum,float64,200000,200000,1.0,6665,0.033325,,21.865775753981648 | 0.4083754990635585 | 12.67967436861499
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,28,pn_mds1_last_minus_first,pn_mds1_last_minus_first,float64,200000,198894,0.99447,8436,0.042414552475187786,,-0.4167928073992311 | -2.0850463742864043 | -3.7207979597360343
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,29,pn_mds2_mean,pn_mds2_mean,float64,200000,200000,1.0,6163,0.030815,,0.7310861313823608 | 1.4082690481749467 | -0.8038223389202166
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,30,pn_mds2_std,pn_mds2_std,float64,200000,198894,0.99447,5623,0.028271340513037094,,1.263592770281982 | 0.318144188842593 | 0.2156060870667012
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,31,pn_mds2_min,pn_mds2_min,float64,200000,200000,1.0,150,0.00075,,-0.949877747088324 | 1.107333834659903 | -1.2483191947127377
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,32,pn_mds2_max,pn_mds2_max,float64,200000,200000,1.0,150,0.00075,,1.8593217305922016 | 1.7513097019086905 | -0.6464657673824851
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,33,pn_mds2_median,pn_mds2_median,float64,200000,200000,1.0,644,0.00322,,1.2673605565465471 | 1.3012938693582112 | -0.7056785979777855
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,34,pn_mds2_sum,pn_mds2_sum,float64,200000,200000,1.0,6647,0.033235,,3.655430656911804 | 7.041345240874733 | -5.626756372441516
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,35,pn_mds2_last_minus_first,pn_mds2_last_minus_first,float64,200000,198894,0.99447,8436,0.042414552475187786,,2.6892873020245966 | -0.61315848757425 | 0.6018534273302526
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,36,pn_node_id_y_mean,pn_node_id_y_mean,float64,200000,200000,1.0,1681,0.008405,,18.2 | 6.0 | 50.285714285714285
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,37,pn_node_id_y_std,pn_node_id_y_std,float64,200000,198894,0.99447,1403,0.007054008667933673,,19.33132173442882 | 1.5811388300841898 | 5.023753102820166
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,38,pn_node_id_y_min,pn_node_id_y_min,float64,200000,200000,1.0,75,0.000375,,0.0 | 4.0 | 46.0
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,39,pn_node_id_y_max,pn_node_id_y_max,float64,200000,200000,1.0,75,0.000375,,45.0 | 8.0 | 61.0
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,40,pn_node_id_y_median,pn_node_id_y_median,float64,200000,200000,1.0,149,0.000745,,15.0 | 6.0 | 49.0
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,41,pn_node_id_y_sum,pn_node_id_y_sum,float64,200000,200000,1.0,805,0.004025,,91.0 | 30.0 | 352.0
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,42,pn_node_id_y_last_minus_first,pn_node_id_y_last_minus_first,float64,200000,198894,0.99447,148,0.0007441149557050489,,-44.0 | 4.0 | -10.0
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,43,pn_distance_to_seam_mean,pn_distance_to_seam_mean,float64,200000,200000,1.0,5646,0.02823,,2.333583536248746 | 0.8954278059260641 | 0.8605979687320336
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,44,pn_distance_to_seam_std,pn_distance_to_seam_std,float64,200000,198894,0.99447,5331,0.02680322181664605,,0.3920538066177125 | 0.5159244678275554 | 0.674594254182919
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,45,pn_distance_to_seam_min,pn_distance_to_seam_min,float64,200000,200000,1.0,115,0.000575,,1.6649154289769537 | 0.4339539065651638 | 0.3198631046736771
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,46,pn_distance_to_seam_max,pn_distance_to_seam_max,float64,200000,200000,1.0,114,0.00057,,2.62852126675005 | 1.5113678342122292 | 1.9839294342896008
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,47,pn_distance_to_seam_median,pn_distance_to_seam_median,float64,200000,200000,1.0,616,0.00308,,2.389327290071012 | 0.6821686021083788 | 0.6027963205405489
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,48,pn_distance_to_seam_sum,pn_distance_to_seam_sum,float64,200000,200000,1.0,4206,0.02103,,11.667917681243727 | 4.477139029630321 | 6.024185781124236
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,49,pn_distance_to_seam_last_minus_first,pn_distance_to_seam_last_minus_first,float64,200000,198894,0.99447,6500,0.032680724405964985,,-0.7113550683155623 | -1.0476097262852884 | -1.5684533848848918
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,50,pn_signed_phase_mean,pn_signed_phase_mean,float64,200000,200000,1.0,5287,0.026435,,0.1249265846515255 | 0.3294711932181368 | -0.3166556117229401
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,51,pn_signed_phase_std,pn_signed_phase_std,float64,200000,198894,0.99447,5106,0.02567196597182419,,0.9606642895543572 | 0.1898335621259593 | 0.2482158498907476
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,52,pn_signed_phase_min,pn_signed_phase_min,float64,200000,200000,1.0,114,0.00057,,-0.9599342957340056 | 0.159672628492734 | -0.7299835828751893
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,53,pn_signed_phase_max,pn_signed_phase_max,float64,200000,200000,1.0,114,0.00057,,0.9671600908793928 | 0.5561053168484367 | -0.1176931049782431
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,54,pn_signed_phase_median,pn_signed_phase_median,float64,200000,200000,1.0,492,0.00246,,0.612602902614816 | 0.2510028187924668 | -0.2217979179132124
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,55,pn_signed_phase_sum,pn_signed_phase_sum,float64,200000,200000,1.0,4315,0.021575,,0.6246329232576279 | 1.647355966090684 | -2.2165892820605806
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,56,pn_signed_phase_last_minus_first,pn_signed_phase_last_minus_first,float64,200000,198894,0.99447,6499,0.03267569660221022,,1.486947736414478 | -0.3854662813259112 | 0.5771098516318802
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,57,pn_obstruction_mean_abs_holonomy_mean,pn_obstruction_mean_abs_holonomy_mean,float64,200000,200000,1.0,4260,0.0213,,0.0797619047619047 | 0.0934523809523809 | 0.1398809523809523
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,58,pn_obstruction_mean_abs_holonomy_std,pn_obstruction_mean_abs_holonomy_std,float64,200000,198894,0.99447,4579,0.023022313393063643,,0.0566154563855001 | 0.0994080291260424 | 0.1539532103461845
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,59,pn_obstruction_mean_abs_holonomy_min,pn_obstruction_mean_abs_holonomy_min,float64,200000,200000,1.0,75,0.000375,,0.0 | 0.0 | 0.0
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,60,pn_obstruction_mean_abs_holonomy_max,pn_obstruction_mean_abs_holonomy_max,float64,200000,200000,1.0,76,0.00038,,0.1349206349206349 | 0.1974206349206349 | 0.4166666666666667
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,61,pn_obstruction_mean_abs_holonomy_median,pn_obstruction_mean_abs_holonomy_median,float64,200000,200000,1.0,429,0.002145,,0.1111111111111111 | 0.072420634920635 | 0.0833333333333333
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,62,pn_obstruction_mean_abs_holonomy_sum,pn_obstruction_mean_abs_holonomy_sum,float64,200000,200000,1.0,3723,0.018615,,0.3988095238095237 | 0.4672619047619047 | 0.9791666666666664
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,63,pn_obstruction_mean_abs_holonomy_last_minus_first,pn_obstruction_mean_abs_holonomy_last_minus_first,float64,200000,198894,0.99447,1823,0.009165686244934487,,0.0932539682539683 | -0.072420634920635 | 0.0416666666666667
