artifact_label,artifact_path,unit_family,column_name,available,rows_read,non_null_rows,non_null_share,unique_units,median_rows_per_unit,largest_unit_rows,candidate_role,limitation
obs078a_permutation_scores,outputs/comparisons/obs078a_mechanistic_signature_classifier/obs078a_permutation_scores.csv,route_id,,False,2400,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_scores,outputs/comparisons/obs078a_mechanistic_signature_classifier/obs078a_permutation_scores.csv,transition_id,,False,2400,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_scores,outputs/comparisons/obs078a_mechanistic_signature_classifier/obs078a_permutation_scores.csv,window_id,,False,2400,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_scores,outputs/comparisons/obs078a_mechanistic_signature_classifier/obs078a_permutation_scores.csv,cohort,,False,2400,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_scores,outputs/comparisons/obs078a_mechanistic_signature_classifier/obs078a_permutation_scores.csv,regime,,False,2400,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_scores,outputs/comparisons/obs078a_mechanistic_signature_classifier/obs078a_permutation_scores.csv,scale,,False,2400,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_scores,outputs/comparisons/obs078a_mechanistic_signature_classifier/obs078a_permutation_scores.csv,provenance,,False,2400,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary,outputs/comparisons/obs078a_mechanistic_signature_classifier/obs078a_permutation_summary.csv,observation_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary,outputs/comparisons/obs078a_mechanistic_signature_classifier/obs078a_permutation_summary.csv,object_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary,outputs/comparisons/obs078a_mechanistic_signature_classifier/obs078a_permutation_summary.csv,route_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary,outputs/comparisons/obs078a_mechanistic_signature_classifier/obs078a_permutation_summary.csv,transition_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary,outputs/comparisons/obs078a_mechanistic_signature_classifier/obs078a_permutation_summary.csv,window_id,,False,24,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary,outputs/comparisons/obs078a_mechanistic_signature_classifier/obs078a_permutation_summary.csv,cohort,,False,24,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary,outputs/comparisons/obs078a_mechanistic_signature_classifier/obs078a_permutation_summary.csv,regime,,False,24,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary,outputs/comparisons/obs078a_mechanistic_signature_classifier/obs078a_permutation_summary.csv,scale,,False,24,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary,outputs/comparisons/obs078a_mechanistic_signature_classifier/obs078a_permutation_summary.csv,provenance,,False,24,0,0.0,0,,0,unavailable,field family not found
obs078a_confusion_matrices__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_confusion_matrices.csv,observation_id,,False,648,0,0.0,0,,0,unavailable,field family not found
obs078a_confusion_matrices__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_confusion_matrices.csv,object_id,,False,648,0,0.0,0,,0,unavailable,field family not found
obs078a_confusion_matrices__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_confusion_matrices.csv,route_id,,False,648,0,0.0,0,,0,unavailable,field family not found
obs078a_confusion_matrices__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_confusion_matrices.csv,transition_id,,False,648,0,0.0,0,,0,unavailable,field family not found
obs078a_confusion_matrices__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_confusion_matrices.csv,window_id,,False,648,0,0.0,0,,0,unavailable,field family not found
obs078a_confusion_matrices__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_confusion_matrices.csv,cohort,,False,648,0,0.0,0,,0,unavailable,field family not found
obs078a_confusion_matrices__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_confusion_matrices.csv,regime,,False,648,0,0.0,0,,0,unavailable,field family not found
obs078a_confusion_matrices__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_confusion_matrices.csv,scale,,False,648,0,0.0,0,,0,unavailable,field family not found
obs078a_confusion_matrices__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_confusion_matrices.csv,provenance,,False,648,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_importance__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_importance.csv,observation_id,,False,2736,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_importance__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_importance.csv,object_id,,False,2736,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_importance__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_importance.csv,route_id,,False,2736,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_importance__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_importance.csv,transition_id,,False,2736,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_importance__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_importance.csv,window_id,,False,2736,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_importance__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_importance.csv,cohort,,False,2736,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_importance__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_importance.csv,regime,class,True,2736,0,0.0,0,,0,unavailable,no valid units
obs078a_feature_importance__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_importance.csv,scale,,False,2736,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_importance__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_importance.csv,provenance,,False,2736,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv,observation_id,,False,112,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv,object_id,,False,112,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv,route_id,,False,112,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv,transition_id,,False,112,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv,window_id,,False,112,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv,cohort,,False,112,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv,regime,,False,112,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv,scale,,False,112,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_manifest.csv,provenance,,False,112,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_table__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv,observation_id,,False,168,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_table__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv,object_id,object,True,168,168,1.0,8,23.0,35,candidate_structural_partition_unit,
obs078a_feature_table__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv,route_id,,False,168,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_table__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv,transition_id,,False,168,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_table__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv,window_id,,False,168,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_table__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv,cohort,cohort,True,168,168,1.0,6,30.0,30,candidate_stratification_or_support_field,
obs078a_feature_table__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv,regime,,False,168,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_table__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv,scale,,False,168,0,0.0,0,,0,unavailable,field family not found
obs078a_feature_table__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv,provenance,,False,168,0,0.0,0,,0,unavailable,field family not found
obs078a_input_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_input_manifest.csv,observation_id,,False,18,0,0.0,0,,0,unavailable,field family not found
obs078a_input_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_input_manifest.csv,object_id,,False,18,0,0.0,0,,0,unavailable,field family not found
obs078a_input_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_input_manifest.csv,route_id,,False,18,0,0.0,0,,0,unavailable,field family not found
obs078a_input_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_input_manifest.csv,transition_id,,False,18,0,0.0,0,,0,unavailable,field family not found
obs078a_input_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_input_manifest.csv,window_id,,False,18,0,0.0,0,,0,unavailable,field family not found
obs078a_input_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_input_manifest.csv,cohort,,False,18,0,0.0,0,,0,unavailable,field family not found
obs078a_input_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_input_manifest.csv,regime,,False,18,0,0.0,0,,0,unavailable,field family not found
obs078a_input_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_input_manifest.csv,scale,,False,18,0,0.0,0,,0,unavailable,field family not found
obs078a_input_manifest__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_input_manifest.csv,provenance,,False,18,0,0.0,0,,0,unavailable,field family not found
obs078a_panel_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_panel_scores.csv,observation_id,,False,96,0,0.0,0,,0,unavailable,field family not found
obs078a_panel_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_panel_scores.csv,object_id,,False,96,0,0.0,0,,0,unavailable,field family not found
obs078a_panel_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_panel_scores.csv,route_id,,False,96,0,0.0,0,,0,unavailable,field family not found
obs078a_panel_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_panel_scores.csv,transition_id,,False,96,0,0.0,0,,0,unavailable,field family not found
obs078a_panel_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_panel_scores.csv,window_id,,False,96,0,0.0,0,,0,unavailable,field family not found
obs078a_panel_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_panel_scores.csv,cohort,,False,96,0,0.0,0,,0,unavailable,field family not found
obs078a_panel_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_panel_scores.csv,regime,,False,96,0,0.0,0,,0,unavailable,field family not found
obs078a_panel_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_panel_scores.csv,scale,,False,96,0,0.0,0,,0,unavailable,field family not found
obs078a_panel_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_panel_scores.csv,provenance,,False,96,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_scores.csv,observation_id,,False,4800,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_scores.csv,object_id,,False,4800,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_scores.csv,route_id,,False,4800,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_scores.csv,transition_id,,False,4800,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_scores.csv,window_id,,False,4800,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_scores.csv,cohort,,False,4800,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_scores.csv,regime,,False,4800,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_scores.csv,scale,,False,4800,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_scores__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_scores.csv,provenance,,False,4800,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_summary.csv,observation_id,,False,48,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_summary.csv,object_id,,False,48,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_summary.csv,route_id,,False,48,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_summary.csv,transition_id,,False,48,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_summary.csv,window_id,,False,48,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_summary.csv,cohort,,False,48,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_summary.csv,regime,,False,48,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_summary.csv,scale,,False,48,0,0.0,0,,0,unavailable,field family not found
obs078a_permutation_summary__2,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_permutation_summary.csv,provenance,,False,48,0,0.0,0,,0,unavailable,field family not found
obs078b_confusion_matrices,outputs/comparisons/obs078b_minimal_signature_ablation/obs078b_confusion_matrices.csv,observation_id,,False,828,0,0.0,0,,0,unavailable,field family not found
