candidate_test_id,record_id,failure_predicate,support_id,support_definition,resampling_selected,resampling_selection_status,permutation_p,permutation_count,permutation_method,point_estimate,independent_cluster_count,loo_successful_count,loo_min,loo_max,direction_consistency,bootstrap_requested,bootstrap_successful_count,bootstrap_ci_low,bootstrap_ci_high,bootstrap_positive_share,resampling_unit,uncertainty_method
a9621c51600a3e15b8ca8381,C_vs_Cp2__geometry_scores_only,local_criterion_breach,72b9f48eeec38e892701,cohort:cohort=after,True,selected_by_outcome_blind_record_predicate_top_k,0.6976744186046512,300,within_object_class_support_label_permutation,-0.03157894736842104,4,4,-0.03125,0.0,0.0,300,300,-0.03157894736842104,0.0,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
e5f1b427b947a437618dc2ac,C_vs_Cp2__geometry_scores_only,log_loss_attenuation,72b9f48eeec38e892701,cohort:cohort=after,True,selected_by_outcome_blind_record_predicate_top_k,0.5681063122923588,300,within_object_class_support_label_permutation,-0.027208499228310368,4,4,-0.027172799267874637,0.0,0.0,300,300,-0.027709158239394016,1.3877787807814457e-17,0.08333333333333333,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
0468cf21e2390d79e5094c9a,C_vs_Cp2__geometry_scores_only,measurement_missingness_concentration,72b9f48eeec38e892701,cohort:cohort=after,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,0.0,4,4,0.0,0.0,0.0,300,300,0.0,0.0,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
46913b6b468615cc51f572ce,C_vs_Cp2__geometry_scores_only,relation_separation_attenuation,8d0858b65a564a46e221,seam_relative:seam_relative_region=far AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,0.6677740863787376,300,within_object_class_support_label_permutation,-0.3907829910284355,4,3,-0.4636847047622755,-0.3810077451342089,0.0,300,210,-0.5902818706318297,-0.344733563381288,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
cba4ba2ba78612dd885992ab,C_vs_Cp2__geometry_scores_only,local_criterion_breach,8d0858b65a564a46e221,seam_relative:seam_relative_region=far AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,-0.375,4,3,-0.4375,-0.38636363636363635,0.0,300,201,-0.5961538461538461,-0.35,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
5097f9c96a6492a7426a949a,C_vs_Cp2__geometry_scores_only,log_loss_attenuation,8d0858b65a564a46e221,seam_relative:seam_relative_region=far AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,0.6644518272425249,300,within_object_class_support_label_permutation,-0.3166265568231038,4,3,-0.3692213010414668,-0.3138661698233459,0.0,300,206,-0.47144940280329684,-0.2865517427734877,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
4989287cde46ee7282b73c08,C_vs_Cp2__geometry_scores_only,measurement_missingness_concentration,8d0858b65a564a46e221,seam_relative:seam_relative_region=far AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,0.0,4,3,0.0,0.0,0.0,300,201,0.0,0.0,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
f31dd2b9a8b96e5ed057b6c0,C_vs_Cp2__geometry_scores_only,relation_separation_attenuation,6ab5b53c0446ed47f245,scale_band:scale_band=late AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,1.0,0,support_indicator_constant_within_all_object_class_strata,-0.40792991123580213,4,2,-0.477973804935081,-0.477973804935081,0.0,300,132,-0.8211108191269614,-0.40792991123580213,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
66144e50e2199965f82f2a17,C_vs_Cp2__geometry_scores_only,local_criterion_breach,6ab5b53c0446ed47f245,scale_band:scale_band=late AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,1.0,0,support_indicator_constant_within_all_object_class_strata,-0.35,4,2,-0.41666666666666663,-0.41666666666666663,0.0,300,126,-0.75,-0.35,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
14f970078502752be25c8f13,C_vs_Cp2__geometry_scores_only,log_loss_attenuation,6ab5b53c0446ed47f245,scale_band:scale_band=late AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,1.0,0,support_indicator_constant_within_all_object_class_strata,-0.3198456730716044,4,2,-0.3719038979152173,-0.3719038979152173,0.0,300,138,-0.6282314716288693,-0.3198456730716044,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
