partition_design_id,address_id,record_id,support_id,relation,carrier,entitlement_status,partition,delta,control_response_lambda,failure_predicate,reliability_target,scenario_axis_semantics,probability_semantics,tested_cluster_grid_json,simulators_required,simulators_observed,simulator_ids_json,simulator_first_target_k_json,simulator_first_positive_k_json,robust_probability_vector_json,mean_probability_vector_json,simulator_spread_vector_json,minimum_nominal_k_reaching_target,first_robust_positive_passage_k,target_reached_by_both_simulators,simulator_target_reach_count_any_tested_k,robust_gate_passage_probability_at_selected_k,mean_gate_passage_probability_at_selected_k,simulator_probability_spread_at_selected_k,robust_final_tested_probability,mean_final_tested_probability,simulator_probability_spread_at_max_tested_k,maximum_simulator_probability_spread,material_nonmonotone_any,probability_shapes_json,trajectory_classes_json,selected_mean_effective_cluster_count_min,selected_mean_effective_cluster_count_mean,selected_nominal_support_efficiency_min,selected_nominal_support_efficiency_mean,selected_probability_effective_k_at_least_4_min,selected_probability_effective_k_at_least_6_min,selected_probability_effective_k_at_least_8_min,max_tested_mean_effective_cluster_count_min,max_tested_mean_effective_cluster_count_mean,max_tested_nominal_support_efficiency_min,max_tested_nominal_support_efficiency_mean,max_tested_probability_effective_k_at_least_4_min,max_tested_probability_effective_k_at_least_6_min,max_tested_probability_effective_k_at_least_8_min,design_class,design_action,candidate_eligible_partition,within_tested_support_envelope,extrapolation_beyond_tested_k_prohibited,partition_pooling_prohibited
PD-2ffc84aa652db3792cb99fb4,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,0.5,0.25,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":12}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.766,""12"":0.88,""3"":0.0,""4"":0.042,""5"":0.143,""6"":0.287,""8"":0.548}","{""10"":0.7755000000000001,""12"":0.891,""3"":0.0,""4"":0.0445,""5"":0.1445,""6"":0.2875,""8"":0.5665}","{""10"":0.019000000000000017,""12"":0.02200000000000002,""3"":0.0,""4"":0.0049999999999999975,""5"":0.0030000000000000027,""6"":0.0010000000000000009,""8"":0.03699999999999992}",,4.0,False,1,,,,0.88,0.891,0.02200000000000002,0.03699999999999992,False,"[""observed_non_decreasing""]","[""early_passable""]",,,,,,,,5.99,6.0009999999999994,0.4991666666666667,0.5000833333333333,0.935,0.615,0.195,simulator_discordant_target_reach,no_go_simulator_discordance,False,False,True,True
PD-b371cebac56a556cb2323237,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,0.5,0.5,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":10,""joint_wild_cluster_rademacher"":10}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.665,""12"":0.761,""3"":0.0,""4"":0.024,""5"":0.116,""6"":0.237,""8"":0.487}","{""10"":0.6685000000000001,""12"":0.774,""3"":0.0,""4"":0.03,""5"":0.122,""6"":0.2435,""8"":0.4895}","{""10"":0.007000000000000006,""12"":0.026000000000000023,""3"":0.0,""4"":0.011999999999999997,""5"":0.011999999999999997,""6"":0.013000000000000012,""8"":0.0050000000000000044}",10.0,4.0,True,2,0.665,0.6685000000000001,0.007000000000000006,0.761,0.774,0.026000000000000023,0.026000000000000023,False,"[""observed_non_decreasing""]","[""early_passable""]",4.993,5.0085,0.4993,0.50085,0.828,0.373,0.049,6.001,6.015000000000001,0.5000833333333333,0.50125,0.929,0.631,0.192,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-152110deae6c0b6f151ca709,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,0.5,0.5,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.665,""12"":0.761,""3"":0.0,""4"":0.024,""5"":0.116,""6"":0.237,""8"":0.487}","{""10"":0.6685000000000001,""12"":0.774,""3"":0.0,""4"":0.03,""5"":0.122,""6"":0.2435,""8"":0.4895}","{""10"":0.007000000000000006,""12"":0.026000000000000023,""3"":0.0,""4"":0.011999999999999997,""5"":0.011999999999999997,""6"":0.013000000000000012,""8"":0.0050000000000000044}",,4.0,False,0,,,,0.761,0.774,0.026000000000000023,0.026000000000000023,False,"[""observed_non_decreasing""]","[""early_passable""]",,,,,,,,6.001,6.015000000000001,0.5000833333333333,0.50125,0.929,0.631,0.192,robust_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,False,True,True
PD-cc6728aa25294b5ee1633831,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,0.5,0.5,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.665,""12"":0.761,""3"":0.0,""4"":0.024,""5"":0.116,""6"":0.237,""8"":0.487}","{""10"":0.6685000000000001,""12"":0.774,""3"":0.0,""4"":0.03,""5"":0.122,""6"":0.2435,""8"":0.4895}","{""10"":0.007000000000000006,""12"":0.026000000000000023,""3"":0.0,""4"":0.011999999999999997,""5"":0.011999999999999997,""6"":0.013000000000000012,""8"":0.0050000000000000044}",,4.0,False,0,,,,0.761,0.774,0.026000000000000023,0.026000000000000023,False,"[""observed_non_decreasing""]","[""early_passable""]",,,,,,,,6.001,6.015000000000001,0.5000833333333333,0.50125,0.929,0.631,0.192,robust_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,False,True,True
PD-e083a2110b313493b250f4ed,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,0.5,1.0,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.224,""12"":0.23,""3"":0.0,""4"":0.018,""5"":0.061,""6"":0.105,""8"":0.193}","{""10"":0.229,""12"":0.249,""3"":0.0,""4"":0.020499999999999997,""5"":0.0645,""6"":0.1085,""8"":0.1975}","{""10"":0.010000000000000009,""12"":0.038000000000000006,""3"":0.0,""4"":0.005000000000000001,""5"":0.007000000000000006,""6"":0.007000000000000006,""8"":0.009000000000000008}",,4.0,False,0,,,,0.23,0.249,0.038000000000000006,0.038000000000000006,False,"[""observed_non_decreasing""]","[""early_passable""]",,,,,,,,5.915,5.9535,0.4929166666666666,0.4961249999999999,0.912,0.594,0.176,robust_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,False,True,True
PD-5cd9e9040850534741c59e30,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,0.5,1.0,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.224,""12"":0.23,""3"":0.0,""4"":0.018,""5"":0.061,""6"":0.105,""8"":0.193}","{""10"":0.229,""12"":0.249,""3"":0.0,""4"":0.020499999999999997,""5"":0.0645,""6"":0.1085,""8"":0.1975}","{""10"":0.010000000000000009,""12"":0.038000000000000006,""3"":0.0,""4"":0.005000000000000001,""5"":0.007000000000000006,""6"":0.007000000000000006,""8"":0.009000000000000008}",,4.0,False,0,,,,0.23,0.249,0.038000000000000006,0.038000000000000006,False,"[""observed_non_decreasing""]","[""early_passable""]",,,,,,,,5.915,5.9535,0.4929166666666666,0.4961249999999999,0.912,0.594,0.176,robust_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,False,True,True
PD-d4f3bf9091e09065f9bc6edb,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,0.5,1.0,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.224,""12"":0.23,""3"":0.0,""4"":0.018,""5"":0.061,""6"":0.105,""8"":0.193}","{""10"":0.229,""12"":0.249,""3"":0.0,""4"":0.020499999999999997,""5"":0.0645,""6"":0.1085,""8"":0.1975}","{""10"":0.010000000000000009,""12"":0.038000000000000006,""3"":0.0,""4"":0.005000000000000001,""5"":0.007000000000000006,""6"":0.007000000000000006,""8"":0.009000000000000008}",,4.0,False,0,,,,0.23,0.249,0.038000000000000006,0.038000000000000006,False,"[""observed_non_decreasing""]","[""early_passable""]",,,,,,,,5.915,5.9535,0.4929166666666666,0.4961249999999999,0.912,0.594,0.176,robust_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,False,True,True
PD-7572f11ab995b5931c5c8a5a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,0.75,0.0,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":8,""joint_wild_cluster_rademacher"":8}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.802,""12"":0.905,""3"":0.0,""4"":0.058,""5"":0.184,""6"":0.339,""8"":0.611}","{""10"":0.8095,""12"":0.911,""3"":0.0,""4"":0.0635,""5"":0.1845,""6"":0.345,""8"":0.623}","{""10"":0.014999999999999902,""12"":0.01200000000000001,""3"":0.0,""4"":0.011000000000000003,""5"":0.0010000000000000009,""6"":0.011999999999999955,""8"":0.02400000000000002}",8.0,4.0,True,2,0.611,0.623,0.02400000000000002,0.905,0.911,0.01200000000000001,0.02400000000000002,False,"[""observed_non_decreasing""]","[""early_passable""]",4.025,4.0455000000000005,0.503125,0.5056875000000001,0.641,0.149,0.004,5.988,6.0175,0.499,0.5014583333333333,0.92,0.605,0.195,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-872ee864aea56a19039fec83,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,0.75,0.0,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":10,""joint_wild_cluster_rademacher"":10}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.802,""12"":0.905,""3"":0.0,""4"":0.058,""5"":0.184,""6"":0.339,""8"":0.611}","{""10"":0.8095,""12"":0.911,""3"":0.0,""4"":0.0635,""5"":0.1845,""6"":0.345,""8"":0.623}","{""10"":0.014999999999999902,""12"":0.01200000000000001,""3"":0.0,""4"":0.011000000000000003,""5"":0.0010000000000000009,""6"":0.011999999999999955,""8"":0.02400000000000002}",10.0,4.0,True,2,0.802,0.8095,0.014999999999999902,0.905,0.911,0.01200000000000001,0.02400000000000002,False,"[""observed_non_decreasing""]","[""early_passable""]",5.016,5.0295000000000005,0.5016,0.50295,0.827,0.382,0.056,5.988,6.0175,0.499,0.5014583333333333,0.92,0.605,0.195,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-a3d3d3f6c6d1126a63610d52,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,0.75,0.0,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":12,""joint_wild_cluster_rademacher"":12}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.802,""12"":0.905,""3"":0.0,""4"":0.058,""5"":0.184,""6"":0.339,""8"":0.611}","{""10"":0.8095,""12"":0.911,""3"":0.0,""4"":0.0635,""5"":0.1845,""6"":0.345,""8"":0.623}","{""10"":0.014999999999999902,""12"":0.01200000000000001,""3"":0.0,""4"":0.011000000000000003,""5"":0.0010000000000000009,""6"":0.011999999999999955,""8"":0.02400000000000002}",12.0,4.0,True,2,0.905,0.911,0.01200000000000001,0.905,0.911,0.01200000000000001,0.02400000000000002,False,"[""observed_non_decreasing""]","[""early_passable""]",5.988,6.0175,0.499,0.5014583333333333,0.92,0.605,0.195,5.988,6.0175,0.499,0.5014583333333333,0.92,0.605,0.195,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-969cc1be1eddc41b5dd01aec,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,0.75,0.25,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":8,""joint_wild_cluster_rademacher"":8}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.815,""12"":0.918,""3"":0.0,""4"":0.055,""5"":0.166,""6"":0.3,""8"":0.603}","{""10"":0.8205,""12"":0.92,""3"":0.0,""4"":0.0605,""5"":0.174,""6"":0.3095,""8"":0.603}","{""10"":0.01100000000000001,""12"":0.0040000000000000036,""3"":0.0,""4"":0.011000000000000003,""5"":0.015999999999999986,""6"":0.019000000000000017,""8"":0.0}",8.0,4.0,True,2,0.603,0.603,0.0,0.918,0.92,0.0040000000000000036,0.019000000000000017,False,"[""observed_non_decreasing""]","[""early_passable""]",3.976,3.9935,0.497,0.4991875,0.62,0.14,0.003,5.975,5.996499999999999,0.4979166666666666,0.4997083333333333,0.929,0.606,0.188,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-49d402427af5307567131ed5,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,0.75,0.25,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":10,""joint_wild_cluster_rademacher"":10}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.815,""12"":0.918,""3"":0.0,""4"":0.055,""5"":0.166,""6"":0.3,""8"":0.603}","{""10"":0.8205,""12"":0.92,""3"":0.0,""4"":0.0605,""5"":0.174,""6"":0.3095,""8"":0.603}","{""10"":0.01100000000000001,""12"":0.0040000000000000036,""3"":0.0,""4"":0.011000000000000003,""5"":0.015999999999999986,""6"":0.019000000000000017,""8"":0.0}",10.0,4.0,True,2,0.815,0.8205,0.01100000000000001,0.918,0.92,0.0040000000000000036,0.019000000000000017,False,"[""observed_non_decreasing""]","[""early_passable""]",5.0,5.0055,0.5,0.50055,0.837,0.359,0.05,5.975,5.996499999999999,0.4979166666666666,0.4997083333333333,0.929,0.606,0.188,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-c86eaa0dc0a56eafb5cb4339,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,0.75,0.25,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":12,""joint_wild_cluster_rademacher"":12}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.815,""12"":0.918,""3"":0.0,""4"":0.055,""5"":0.166,""6"":0.3,""8"":0.603}","{""10"":0.8205,""12"":0.92,""3"":0.0,""4"":0.0605,""5"":0.174,""6"":0.3095,""8"":0.603}","{""10"":0.01100000000000001,""12"":0.0040000000000000036,""3"":0.0,""4"":0.011000000000000003,""5"":0.015999999999999986,""6"":0.019000000000000017,""8"":0.0}",12.0,4.0,True,2,0.918,0.92,0.0040000000000000036,0.918,0.92,0.0040000000000000036,0.019000000000000017,False,"[""observed_non_decreasing""]","[""early_passable""]",5.975,5.996499999999999,0.4979166666666666,0.4997083333333333,0.929,0.606,0.188,5.975,5.996499999999999,0.4979166666666666,0.4997083333333333,0.929,0.606,0.188,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-8a2a1632753049cfb1bf02ae,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,0.75,0.5,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":8,""joint_wild_cluster_rademacher"":8}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.753,""12"":0.85,""3"":0.0,""4"":0.038,""5"":0.141,""6"":0.276,""8"":0.573}","{""10"":0.753,""12"":0.8565,""3"":0.0,""4"":0.0455,""5"":0.1475,""6"":0.2835,""8"":0.5745}","{""10"":0.0,""12"":0.013000000000000012,""3"":0.0,""4"":0.015,""5"":0.013000000000000012,""6"":0.014999999999999958,""8"":0.0030000000000000027}",8.0,4.0,True,2,0.573,0.5745,0.0030000000000000027,0.85,0.8565,0.013000000000000012,0.015,False,"[""observed_non_decreasing""]","[""early_passable""]",3.992,3.9975,0.499,0.4996875,0.643,0.136,0.0,5.996,6.007,0.4996666666666667,0.5005833333333334,0.915,0.622,0.186,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-e5f7f8fd2c3df5946da1a3c0,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,0.75,0.5,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":12,""joint_wild_cluster_rademacher"":12}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.753,""12"":0.85,""3"":0.0,""4"":0.038,""5"":0.141,""6"":0.276,""8"":0.573}","{""10"":0.753,""12"":0.8565,""3"":0.0,""4"":0.0455,""5"":0.1475,""6"":0.2835,""8"":0.5745}","{""10"":0.0,""12"":0.013000000000000012,""3"":0.0,""4"":0.015,""5"":0.013000000000000012,""6"":0.014999999999999958,""8"":0.0030000000000000027}",12.0,4.0,True,2,0.85,0.8565,0.013000000000000012,0.85,0.8565,0.013000000000000012,0.015,False,"[""observed_non_decreasing""]","[""early_passable""]",5.996,6.007,0.4996666666666667,0.5005833333333334,0.915,0.622,0.186,5.996,6.007,0.4996666666666667,0.5005833333333334,0.915,0.622,0.186,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-67ad417a89ab67be756ccd8e,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,0.75,0.5,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.753,""12"":0.85,""3"":0.0,""4"":0.038,""5"":0.141,""6"":0.276,""8"":0.573}","{""10"":0.753,""12"":0.8565,""3"":0.0,""4"":0.0455,""5"":0.1475,""6"":0.2835,""8"":0.5745}","{""10"":0.0,""12"":0.013000000000000012,""3"":0.0,""4"":0.015,""5"":0.013000000000000012,""6"":0.014999999999999958,""8"":0.0030000000000000027}",,4.0,False,0,,,,0.85,0.8565,0.013000000000000012,0.015,False,"[""observed_non_decreasing""]","[""early_passable""]",,,,,,,,5.996,6.007,0.4996666666666667,0.5005833333333334,0.915,0.622,0.186,robust_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,False,True,True
